-2.398998	-31.401847	-31.401847	-31.401879
-2.388982	-31.339859	-31.339859	-31.340160
-2.378965	-31.277786	-31.277786	-31.278277
-2.368948	-31.215626	-31.215626	-31.216239
-2.358932	-31.153379	-31.153379	-31.154054
-2.348915	-31.091045	-31.091045	-31.091732
-2.338898	-31.028621	-31.028622	-31.029283
-2.328881	-30.966108	-30.966109	-30.966715
-2.318865	-30.903505	-30.903505	-30.904038
-2.308848	-30.840810	-30.840810	-30.841258
-2.298831	-30.778022	-30.778022	-30.778381
-2.288815	-30.715141	-30.715141	-30.715411
-2.278798	-30.652165	-30.652166	-30.652353
-2.268781	-30.589094	-30.589095	-30.589207
-2.258765	-30.525927	-30.525927	-30.525975
-2.248748	-30.462663	-30.462663	-30.462656
-2.238731	-30.399299	-30.399299	-30.399251
-2.228715	-30.335837	-30.335837	-30.335758
-2.218698	-30.272274	-30.272274	-30.272174
-2.208681	-30.208610	-30.208609	-30.208498
-2.198664	-30.144842	-30.144842	-30.144728
-2.188648	-30.080972	-30.080971	-30.080860
-2.178631	-30.016996	-30.016996	-30.016892
-2.168614	-29.952914	-29.952914	-29.952822
-2.158598	-29.888726	-29.888726	-29.888647
-2.148581	-29.824429	-29.824429	-29.824365
-2.138564	-29.760023	-29.760023	-29.759974
-2.128548	-29.695506	-29.695506	-29.695472
-2.118531	-29.630878	-29.630878	-29.630857
-2.108514	-29.566137	-29.566137	-29.566128
-2.098497	-29.501281	-29.501281	-29.501283
-2.088481	-29.436311	-29.436310	-29.436320
-2.078464	-29.371223	-29.371223	-29.371239
-2.068447	-29.306018	-29.306018	-29.306038
-2.058431	-29.240693	-29.240694	-29.240716
-2.048414	-29.175248	-29.175249	-29.175272
-2.038397	-29.109682	-29.109682	-29.109705
-2.028381	-29.043992	-29.043992	-29.044014
-2.018364	-28.978177	-28.978178	-28.978197
-2.008347	-28.912237	-28.912237	-28.912254
-1.998331	-28.846170	-28.846170	-28.846183
-1.988314	-28.779973	-28.779974	-28.779984
-1.978297	-28.713647	-28.713648	-28.713655
-1.968280	-28.647189	-28.647190	-28.647194
-1.958264	-28.580599	-28.580599	-28.580600
-1.948247	-28.513873	-28.513873	-28.513873
-1.938230	-28.447012	-28.447012	-28.447010
-1.928214	-28.380013	-28.380013	-28.380009
-1.918197	-28.312875	-28.312875	-28.312870
-1.908180	-28.245597	-28.245597	-28.245591
-1.898164	-28.178176	-28.178176	-28.178170
-1.888147	-28.110611	-28.110611	-28.110606
-1.878130	-28.042901	-28.042901	-28.042896
-1.868114	-27.975044	-27.975044	-27.975039
-1.858097	-27.907039	-27.907038	-27.907034
-1.848080	-27.838882	-27.838882	-27.838879
-1.838063	-27.770574	-27.770573	-27.770571
-1.828047	-27.702111	-27.702111	-27.702109
-1.818030	-27.633493	-27.633493	-27.633492
-1.808013	-27.564718	-27.564717	-27.564717
-1.797997	-27.495783	-27.495782	-27.495783
-1.787980	-27.426687	-27.426686	-27.426687
-1.777963	-27.357428	-27.357428	-27.357429
-1.767947	-27.288004	-27.288004	-27.288006
-1.757930	-27.218414	-27.218413	-27.218415
-1.747913	-27.148655	-27.148654	-27.148656
-1.737896	-27.078725	-27.078725	-27.078726
-1.727880	-27.008622	-27.008622	-27.008624
-1.717863	-26.938345	-26.938345	-26.938347
-1.707846	-26.867892	-26.867892	-26.867893
-1.697830	-26.797259	-26.797259	-26.797260
-1.687813	-26.726446	-26.726446	-26.726447
-1.677796	-26.655450	-26.655450	-26.655450
-1.667780	-26.584268	-26.584269	-26.584269
-1.657763	-26.512900	-26.512900	-26.512900
-1.647746	-26.441342	-26.441343	-26.441342
-1.637730	-26.369593	-26.369593	-26.369592
-1.627713	-26.297649	-26.297650	-26.297649
-1.617696	-26.225509	-26.225510	-26.225509
-1.607679	-26.153171	-26.153172	-26.153171
-1.597663	-26.080632	-26.080633	-26.080632
-1.587646	-26.007890	-26.007890	-26.007889
-1.577629	-25.934942	-25.934942	-25.934942
-1.567613	-25.861786	-25.861786	-25.861786
-1.557596	-25.788420	-25.788420	-25.788419
-1.547579	-25.714840	-25.714840	-25.714840
-1.537563	-25.641045	-25.641045	-25.641045
-1.527546	-25.567032	-25.567032	-25.567032
-1.517529	-25.492798	-25.492798	-25.492798
-1.507513	-25.418341	-25.418341	-25.418341
-1.497496	-25.343658	-25.343657	-25.343658
-1.487479	-25.268746	-25.268745	-25.268746
-1.477462	-25.193603	-25.193602	-25.193603
-1.467446	-25.118225	-25.118225	-25.118226
-1.457429	-25.042611	-25.042611	-25.042611
-1.447412	-24.966757	-24.966757	-24.966757
-1.437396	-24.890661	-24.890660	-24.890661
-1.427379	-24.814319	-24.814318	-24.814319
-1.417362	-24.737728	-24.737728	-24.737729
-1.407346	-24.660887	-24.660886	-24.660887
-1.397329	-24.583791	-24.583790	-24.583791
-1.387312	-24.506437	-24.506437	-24.506438
-1.377295	-24.428824	-24.428823	-24.428824
-1.367279	-24.350947	-24.350946	-24.350947
-1.357262	-24.272803	-24.272803	-24.272803
-1.347245	-24.194389	-24.194389	-24.194389
-1.337229	-24.115703	-24.115703	-24.115703
-1.327212	-24.036741	-24.036741	-24.036740
-1.317195	-23.957499	-23.957499	-23.957499
-1.307179	-23.877974	-23.877974	-23.877974
-1.297162	-23.798163	-23.798164	-23.798163
-1.287145	-23.718063	-23.718064	-23.718063
-1.277129	-23.637671	-23.637671	-23.637671
-1.267112	-23.556982	-23.556982	-23.556982
-1.257095	-23.475993	-23.475994	-23.475993
-1.247078	-23.394701	-23.394702	-23.394701
-1.237062	-23.313103	-23.313104	-23.313103
-1.227045	-23.231195	-23.231195	-23.231195
-1.217028	-23.148973	-23.148973	-23.148972
-1.207012	-23.066433	-23.066434	-23.066433
-1.196995	-22.983572	-22.983573	-22.983572
-1.186978	-22.900387	-22.900388	-22.900387
-1.176962	-22.816873	-22.816874	-22.816873
-1.166945	-22.733028	-22.733028	-22.733028
-1.156928	-22.648846	-22.648846	-22.648846
-1.146912	-22.564325	-22.564325	-22.564325
-1.136895	-22.479460	-22.479460	-22.479460
-1.126878	-22.394248	-22.394248	-22.394248
-1.116861	-22.308685	-22.308685	-22.308685
-1.106845	-22.222767	-22.222767	-22.222767
-1.096828	-22.136490	-22.136490	-22.136490
-1.086811	-22.049850	-22.049850	-22.049850
-1.076795	-21.962844	-21.962843	-21.962844
-1.066778	-21.875467	-21.875466	-21.875467
-1.056761	-21.787715	-21.787714	-21.787715
-1.046745	-21.699584	-21.699584	-21.699584
-1.036728	-21.611071	-21.611071	-21.611071
-1.026711	-21.522172	-21.522171	-21.522172
-1.016694	-21.432881	-21.432881	-21.432881
-1.006678	-21.343196	-21.343196	-21.343196
-0.996661	-21.253113	-21.253112	-21.253113
-0.986644	-21.162627	-21.162626	-21.162627
-0.976628	-21.071734	-21.071733	-21.071734
-0.966611	-20.980430	-20.980429	-20.980430
-0.956594	-20.888712	-20.888711	-20.888712
-0.946578	-20.796575	-20.796574	-20.796574
-0.936561	-20.704015	-20.704014	-20.704015
-0.926544	-20.611028	-20.611028	-20.611028
-0.916528	-20.517611	-20.517611	-20.517611
-0.906511	-20.423759	-20.423759	-20.423759
-0.896494	-20.329469	-20.329469	-20.329469
-0.886477	-20.234737	-20.234737	-20.234737
-0.876461	-20.139558	-20.139558	-20.139558
-0.866444	-20.043929	-20.043929	-20.043929
-0.856427	-19.947846	-19.947847	-19.947846
-0.846411	-19.851306	-19.851307	-19.851306
-0.836394	-19.754305	-19.754306	-19.754305
-0.826377	-19.656839	-19.656839	-19.656839
-0.816361	-19.558904	-19.558905	-19.558904
-0.806344	-19.460497	-19.460498	-19.460497
-0.796327	-19.361615	-19.361617	-19.361615
-0.786311	-19.262255	-19.262256	-19.262255
-0.776294	-19.162412	-19.162413	-19.162412
-0.766277	-19.062084	-19.062085	-19.062084
-0.756260	-18.961268	-18.961269	-18.961268
-0.746244	-18.859961	-18.859962	-18.859961
-0.736227	-18.758159	-18.758160	-18.758159
-0.726210	-18.655860	-18.655861	-18.655860
-0.716194	-18.553062	-18.553063	-18.553062
-0.706177	-18.449761	-18.449762	-18.449761
-0.696160	-18.345956	-18.345956	-18.345956
-0.686144	-18.241643	-18.241643	-18.241643
-0.676127	-18.136822	-18.136822	-18.136822
-0.666110	-18.031489	-18.031489	-18.031489
-0.656093	-17.925643	-17.925643	-17.925643
-0.646077	-17.819282	-17.819282	-17.819282
-0.636060	-17.712406	-17.712405	-17.712406
-0.626043	-17.605011	-17.605010	-17.605011
-0.616027	-17.497098	-17.497097	-17.497098
-0.606010	-17.388665	-17.388664	-17.388665
-0.595993	-17.279712	-17.279711	-17.279712
-0.585977	-17.170238	-17.170237	-17.170238
-0.575960	-17.060243	-17.060242	-17.060243
-0.565943	-16.949726	-16.949725	-16.949726
-0.555927	-16.838688	-16.838687	-16.838688
-0.545910	-16.727130	-16.727128	-16.727130
-0.535893	-16.615051	-16.615050	-16.615051
-0.525876	-16.502453	-16.502452	-16.502453
-0.515860	-16.389337	-16.389336	-16.389337
-0.505843	-16.275704	-16.275704	-16.275704
-0.495826	-16.161557	-16.161556	-16.161557
-0.485810	-16.046897	-16.046896	-16.046897
-0.475793	-15.931726	-15.931726	-15.931726
-0.465776	-15.816048	-15.816047	-15.816048
-0.455760	-15.699864	-15.699864	-15.699864
-0.445743	-15.583179	-15.583179	-15.583179
-0.435726	-15.465996	-15.465997	-15.465996
-0.425710	-15.348319	-15.348320	-15.348319
-0.415693	-15.230152	-15.230153	-15.230152
-0.405676	-15.111501	-15.111502	-15.111501
-0.395659	-14.992368	-14.992370	-14.992368
-0.385643	-14.872762	-14.872763	-14.872762
-0.375626	-14.752686	-14.752687	-14.752686
-0.365609	-14.632146	-14.632148	-14.632146
-0.355593	-14.511151	-14.511152	-14.511151
-0.345576	-14.389705	-14.389707	-14.389705
-0.335559	-14.267817	-14.267818	-14.267817
-0.325543	-14.145493	-14.145495	-14.145493
-0.315526	-14.022743	-14.022744	-14.022743
-0.305509	-13.899573	-13.899574	-13.899573
-0.295492	-13.775993	-13.775994	-13.775993
-0.285476	-13.652012	-13.652013	-13.652012
-0.275459	-13.527639	-13.527640	-13.527639
-0.265442	-13.402884	-13.402885	-13.402885
-0.255426	-13.277758	-13.277758	-13.277758
-0.245409	-13.152270	-13.152270	-13.152270
-0.235392	-13.026431	-13.026431	-13.026431
-0.225376	-12.900254	-12.900254	-12.900254
-0.215359	-12.773748	-12.773748	-12.773748
-0.205342	-12.646927	-12.646927	-12.646927
-0.195326	-12.519803	-12.519802	-12.519803
-0.185309	-12.392387	-12.392386	-12.392387
-0.175292	-12.264694	-12.264693	-12.264694
-0.165275	-12.136735	-12.136734	-12.136735
-0.155259	-12.008526	-12.008524	-12.008526
-0.145242	-11.880078	-11.880077	-11.880078
-0.135225	-11.751407	-11.751406	-11.751407
-0.125209	-11.622527	-11.622525	-11.622527
-0.115192	-11.493452	-11.493450	-11.493452
-0.105175	-11.364197	-11.364195	-11.364197
-0.095159	-11.234776	-11.234775	-11.234776
-0.085142	-11.105206	-11.105204	-11.105206
-0.075125	-10.975501	-10.975499	-10.975501
-0.065109	-10.845677	-10.845675	-10.845677
-0.055092	-10.715749	-10.715747	-10.715749
-0.045075	-10.585733	-10.585732	-10.585733
-0.035058	-10.455645	-10.455644	-10.455645
-0.025042	-10.325501	-10.325500	-10.325501
-0.015025	-10.195316	-10.195316	-10.195316
-0.005008	-10.065108	-10.065108	-10.065108
0.005008	-9.934892	-9.934892	-9.934892
0.015025	-9.804684	-9.804684	-9.804684
0.025042	-9.674499	-9.674500	-9.674499
0.035058	-9.544355	-9.544356	-9.544355
0.045075	-9.414267	-9.414268	-9.414267
0.055092	-9.284251	-9.284253	-9.284251
0.065109	-9.154323	-9.154325	-9.154323
0.075125	-9.024499	-9.024501	-9.024499
0.085142	-8.894794	-8.894796	-8.894794
0.095159	-8.765224	-8.765225	-8.765224
0.105175	-8.635803	-8.635805	-8.635803
0.115192	-8.506548	-8.506550	-8.506548
0.125209	-8.377473	-8.377475	-8.377473
0.135225	-8.248593	-8.248594	-8.248593
0.145242	-8.119922	-8.119923	-8.119922
0.155259	-7.991474	-7.991476	-7.991474
0.165275	-7.863265	-7.863266	-7.863265
0.175292	-7.735306	-7.735307	-7.735306
0.185309	-7.607613	-7.607614	-7.607613
0.195326	-7.480197	-7.480198	-7.480197
0.205342	-7.353073	-7.353073	-7.353073
0.215359	-7.226252	-7.226252	-7.226252
0.225376	-7.099746	-7.099746	-7.099746
0.235392	-6.973569	-6.973569	-6.973569
0.245409	-6.847730	-6.847730	-6.847730
0.255426	-6.722242	-6.722242	-6.722242
0.265442	-6.597116	-6.597115	-6.597115
0.275459	-6.472361	-6.472360	-6.472361
0.285476	-6.347988	-6.347987	-6.347988
0.295492	-6.224007	-6.224006	-6.224007
0.305509	-6.100427	-6.100426	-6.100427
0.315526	-5.977257	-5.977256	-5.977257
0.325543	-5.854507	-5.854505	-5.854507
0.335559	-5.732183	-5.732182	-5.732183
0.345576	-5.610295	-5.610293	-5.610295
0.355593	-5.488849	-5.488848	-5.488849
0.365609	-5.367854	-5.367852	-5.367854
0.375626	-5.247314	-5.247313	-5.247314
0.385643	-5.127238	-5.127237	-5.127238
0.395659	-5.007632	-5.007630	-5.007632
0.405676	-4.888499	-4.888498	-4.888499
0.415693	-4.769848	-4.769847	-4.769848
0.425710	-4.651681	-4.651680	-4.651681
0.435726	-4.534004	-4.534003	-4.534004
0.445743	-4.416821	-4.416821	-4.416821
0.455760	-4.300136	-4.300136	-4.300136
0.465776	-4.183952	-4.183953	-4.183952
0.475793	-4.068274	-4.068274	-4.068274
0.485810	-3.953103	-3.953104	-3.953103
0.495826	-3.838443	-3.838444	-3.838443
0.505843	-3.724296	-3.724296	-3.724296
0.515860	-3.610663	-3.610664	-3.610663
0.525876	-3.497547	-3.497548	-3.497547
0.535893	-3.384949	-3.384950	-3.384949
0.545910	-3.272870	-3.272872	-3.272870
0.555927	-3.161312	-3.161313	-3.161312
0.565943	-3.050274	-3.050275	-3.050274
0.575960	-2.939757	-2.939758	-2.939757
0.585977	-2.829762	-2.829763	-2.829762
0.595993	-2.720288	-2.720289	-2.720288
0.606010	-2.611335	-2.611336	-2.611335
0.616027	-2.502902	-2.502903	-2.502902
0.626043	-2.394989	-2.394990	-2.394989
0.636060	-2.287594	-2.287595	-2.287594
0.646077	-2.180718	-2.180718	-2.180718
0.656093	-2.074357	-2.074357	-2.074357
0.666110	-1.968511	-1.968511	-1.968511
0.676127	-1.863178	-1.863178	-1.863178
0.686144	-1.758357	-1.758357	-1.758357
0.696160	-1.654044	-1.654044	-1.654044
0.706177	-1.550239	-1.550238	-1.550239
0.716194	-1.446938	-1.446937	-1.446938
0.726210	-1.344140	-1.344139	-1.344140
0.736227	-1.241841	-1.241840	-1.241841
0.746244	-1.140039	-1.140038	-1.140039
0.756260	-1.038732	-1.038731	-1.038732
0.766277	-0.937916	-0.937915	-0.937916
0.776294	-0.837588	-0.837587	-0.837588
0.786311	-0.737745	-0.737744	-0.737745
0.796327	-0.638385	-0.638383	-0.638385
0.806344	-0.539503	-0.539502	-0.539503
0.816361	-0.441096	-0.441095	-0.441096
0.826377	-0.343161	-0.343161	-0.343161
0.836394	-0.245695	-0.245694	-0.245695
0.846411	-0.148694	-0.148693	-0.148694
0.856427	-0.052154	-0.052153	-0.052154
0.866444	0.043929	0.043929	0.043929
0.876461	0.139558	0.139558	0.139558
0.886477	0.234737	0.234737	0.234737
0.896494	0.329469	0.329469	0.329469
0.906511	0.423759	0.423759	0.423759
0.916528	0.517611	0.517611	0.517611
0.926544	0.611028	0.611028	0.611028
0.936561	0.704015	0.704014	0.704015
0.946578	0.796575	0.796574	0.796574
0.956594	0.888712	0.888711	0.888712
0.966611	0.980430	0.980429	0.980430
0.976628	1.071734	1.071733	1.071734
0.986644	1.162627	1.162626	1.162627
0.996661	1.253113	1.253112	1.253113
1.006678	1.343196	1.343196	1.343196
1.016694	1.432881	1.432881	1.432881
1.026711	1.522172	1.522171	1.522172
1.036728	1.611071	1.611071	1.611071
1.046745	1.699584	1.699584	1.699584
1.056761	1.787715	1.787714	1.787715
1.066778	1.875467	1.875466	1.875467
1.076795	1.962844	1.962843	1.962844
1.086811	2.049850	2.049850	2.049850
1.096828	2.136490	2.136490	2.136490
1.106845	2.222767	2.222767	2.222767
1.116861	2.308685	2.308685	2.308685
1.126878	2.394248	2.394248	2.394248
1.136895	2.479460	2.479460	2.479460
1.146912	2.564325	2.564325	2.564325
1.156928	2.648846	2.648846	2.648846
1.166945	2.733028	2.733028	2.733028
1.176962	2.816873	2.816874	2.816873
1.186978	2.900387	2.900388	2.900387
1.196995	2.983572	2.983573	2.983572
1.207012	3.066433	3.066434	3.066433
1.217028	3.148973	3.148973	3.148972
1.227045	3.231195	3.231195	3.231195
1.237062	3.313103	3.313104	3.313103
1.247078	3.394701	3.394702	3.394701
1.257095	3.475993	3.475994	3.475993
1.267112	3.556982	3.556982	3.556982
1.277129	3.637671	3.637671	3.637671
1.287145	3.718063	3.718064	3.718063
1.297162	3.798163	3.798164	3.798163
1.307179	3.877974	3.877974	3.877974
1.317195	3.957499	3.957499	3.957499
1.327212	4.036741	4.036741	4.036740
1.337229	4.115703	4.115703	4.115703
1.347245	4.194389	4.194389	4.194389
1.357262	4.272803	4.272803	4.272803
1.367279	4.350947	4.350946	4.350947
1.377295	4.428824	4.428823	4.428824
1.387312	4.506437	4.506437	4.506438
1.397329	4.583791	4.583790	4.583791
1.407346	4.660887	4.660886	4.660887
1.417362	4.737728	4.737728	4.737729
1.427379	4.814319	4.814318	4.814319
1.437396	4.890661	4.890660	4.890661
1.447412	4.966757	4.966757	4.966757
1.457429	5.042611	5.042611	5.042611
1.467446	5.118225	5.118225	5.118226
1.477462	5.193603	5.193602	5.193603
1.487479	5.268746	5.268745	5.268746
1.497496	5.343658	5.343657	5.343658
1.507513	5.418341	5.418341	5.418341
1.517529	5.492798	5.492798	5.492798
1.527546	5.567032	5.567032	5.567032
1.537563	5.641045	5.641045	5.641045
1.547579	5.714840	5.714840	5.714840
1.557596	5.788420	5.788420	5.788419
1.567613	5.861786	5.861786	5.861786
1.577629	5.934942	5.934942	5.934942
1.587646	6.007890	6.007890	6.007889
1.597663	6.080632	6.080633	6.080632
1.607679	6.153171	6.153172	6.153171
1.617696	6.225509	6.225510	6.225509
1.627713	6.297649	6.297650	6.297649
1.637730	6.369593	6.369593	6.369592
1.647746	6.441342	6.441343	6.441342
1.657763	6.512900	6.512900	6.512900
1.667780	6.584268	6.584269	6.584269
1.677796	6.655450	6.655450	6.655450
1.687813	6.726446	6.726446	6.726447
1.697830	6.797259	6.797259	6.797260
1.707846	6.867892	6.867892	6.867893
1.717863	6.938345	6.938345	6.938347
1.727880	7.008622	7.008622	7.008624
1.737896	7.078725	7.078725	7.078726
1.747913	7.148655	7.148654	7.148656
1.757930	7.218414	7.218413	7.218415
1.767947	7.288004	7.288004	7.288006
1.777963	7.357428	7.357428	7.357429
1.787980	7.426687	7.426686	7.426687
1.797997	7.495783	7.495782	7.495783
1.808013	7.564718	7.564717	7.564717
1.818030	7.633493	7.633493	7.633492
1.828047	7.702111	7.702111	7.702109
1.838063	7.770574	7.770573	7.770571
1.848080	7.838882	7.838882	7.838879
1.858097	7.907039	7.907038	7.907034
1.868114	7.975044	7.975044	7.975039
1.878130	8.042901	8.042901	8.042896
1.888147	8.110611	8.110611	8.110606
1.898164	8.178176	8.178176	8.178170
1.908180	8.245597	8.245597	8.245591
1.918197	8.312875	8.312875	8.312870
1.928214	8.380013	8.380013	8.380009
1.938230	8.447012	8.447012	8.447010
1.948247	8.513873	8.513873	8.513873
1.958264	8.580599	8.580599	8.580600
1.968280	8.647189	8.647190	8.647194
1.978297	8.713647	8.713648	8.713655
1.988314	8.779973	8.779974	8.779984
1.998331	8.846170	8.846170	8.846183
2.008347	8.912237	8.912237	8.912254
2.018364	8.978177	8.978178	8.978197
2.028381	9.043992	9.043992	9.044014
2.038397	9.109682	9.109682	9.109705
2.048414	9.175248	9.175249	9.175272
2.058431	9.240693	9.240694	9.240716
2.068447	9.306018	9.306018	9.306038
2.078464	9.371223	9.371223	9.371239
2.088481	9.436311	9.436310	9.436320
2.098497	9.501281	9.501281	9.501283
2.108514	9.566137	9.566137	9.566128
2.118531	9.630878	9.630878	9.630857
2.128548	9.695506	9.695506	9.695472
2.138564	9.760023	9.760023	9.759974
2.148581	9.824429	9.824429	9.824365
2.158598	9.888726	9.888726	9.888647
2.168614	9.952914	9.952914	9.952822
2.178631	10.016996	10.016996	10.016892
2.188648	10.080972	10.080971	10.080860
2.198664	10.144842	10.144842	10.144728
2.208681	10.208610	10.208609	10.208498
2.218698	10.272274	10.272274	10.272174
2.228715	10.335837	10.335837	10.335758
2.238731	10.399299	10.399299	10.399251
2.248748	10.462663	10.462663	10.462656
2.258765	10.525927	10.525927	10.525975
2.268781	10.589094	10.589095	10.589207
2.278798	10.652165	10.652166	10.652353
2.288815	10.715141	10.715141	10.715411
2.298831	10.778022	10.778022	10.778381
2.308848	10.840810	10.840810	10.841258
2.318865	10.903505	10.903505	10.904038
2.328881	10.966108	10.966109	10.966715
2.338898	11.028621	11.028622	11.029283
2.348915	11.091045	11.091045	11.091732
2.358932	11.153379	11.153379	11.154054
2.368948	11.215626	11.215626	11.216239
2.378965	11.277786	11.277786	11.278277
2.388982	11.339859	11.339859	11.340160
2.398998	11.401847	11.401847	11.401879
2.409015	11.463751	11.463751	11.463430
2.419032	11.525572	11.525572	11.524811
2.429048	11.587309	11.587309	11.586027
2.439065	11.648965	11.648965	11.647088
2.449082	11.710540	11.710540	11.708013
2.459098	11.772034	11.772034	11.768829
2.469115	11.833449	11.833449	11.829577
2.479132	11.894785	11.894785	11.890307
2.489149	11.956044	11.956043	11.951085
2.499165	12.017225	12.017225	12.011988
2.509182	12.078329	12.078329	12.073106
2.519199	12.139358	12.139358	12.134538
2.529215	12.200312	12.200312	12.196393
2.539232	12.261192	12.261192	12.258779
2.549249	12.321999	12.321999	12.321801
2.559265	12.382732	12.382732	12.385549
2.569282	12.443394	12.443394	12.450085
2.579299	12.503984	12.503984	12.515432
2.589316	12.564503	12.564503	12.581555
2.599332	12.624952	12.624953	12.648337
2.609349	12.685332	12.685333	12.715563
2.619366	12.745644	12.745644	12.782891
2.629382	12.805887	12.805887	12.849832
2.639399	12.866063	12.866063	12.915722
2.649416	12.926172	12.926172	12.979708
2.659432	12.986215	12.986215	13.040732
2.669449	13.046192	13.046192	13.097528
2.679466	13.106105	13.106105	13.148640
2.689482	13.165953	13.165953	13.192451
2.699499	13.225738	13.225738	13.227253
2.709516	13.285459	13.285459	13.251344
2.719533	13.345118	13.345118	13.263178
2.729549	13.404715	13.404715	13.261568
2.739566	13.464251	13.464251	13.245959
2.749583	13.523726	13.523726	13.216776
2.759599	13.583140	13.583141	13.175863
2.769616	13.642495	13.642496	13.127012
2.779633	13.701791	13.701791	13.076588
2.789649	13.761028	13.761029	13.034243
2.799666	13.820207	13.820208	13.013700
2.809683	13.879329	13.879329	13.033578
2.819699	13.938394	13.938394	13.118194
2.829716	13.997402	13.997402	13.298254
2.839733	14.056354	14.056354	13.611306
2.849750	14.115250	14.115250	14.101762
2.859766	14.174092	14.174092	14.820215
2.869783	14.232879	14.232879	15.821709
2.879800	14.291612	14.291612	17.162442
2.889816	14.350292	14.350292	18.894272
2.899833	14.408918	14.408918	21.056153
2.909850	14.467492	14.467492	23.661383
2.919866	14.526014	14.526014	26.679221
2.929883	14.584484	14.584484	30.008957
2.939900	14.642903	14.642903	33.444175
2.949917	14.701271	14.701271	36.624013
2.959933	14.759589	14.759589	38.967909
2.969950	14.817857	14.817857	39.588708
2.979967	14.876076	14.876076	37.178506
2.989983	14.934245	14.934245	29.859729
3.000000	14.992366	14.992366	14.992366
